,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset ,Material ID,Material Description,Material ID Description,BU + Material, FY 25 Actual Revenue , FY 25 Actual Units , COMMENTS ,CAT 11
62,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021200,Glass Container,PH210310032500,Hypak for Antico,PH210310041132,SCF Needle RNS,PH210310051335,1mlL,47386526,HYPAK SCF1MLL27GA1/2IN-5B P136 RNS4800,47386526-HYPAK SCF1MLL27GA1/2IN-5B P136 RNS4800,PS-47386526,"$20,880,268 ","110,382,239",Matched by 2024 Material ID,Hypak for Antico
63,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121350,Tubes - Hematology,PH210900131900,PT EDTA,PH210900141075,EDTA PLASTIC HEMO,PH210900151075,EDTA PLASTIC HEMO,367841,TUBE K2EDTA PLH 13X75 2.0 PLBL LAV,367841-TUBE K2EDTA PLH 13X75 2.0 PLBL LAV,SM-367841,"$9,453,177 ","109,787,900",Matched by 2024 Material ID,Vacutainer tubes
64,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031046,3pc Conventional Large - SYRINGE ONLY,PH210230041210,Syringe Only,PH210230051093,20ml,302830,SYRINGE 20ML LL S/C 48,302830-SYRINGE 20ML LL S/C 48,MDS-302830,"$26,201,433 ","105,387,728",Matched by 2024 Material ID,Plastipak
65,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021200,Glass Container,PH210310032400,Hypak for Vaccine,PH210310041137,SCF Luer PRTC,PH210310051344,1.5ml,47578826,HYPAKSCF1.5MLRF PRTCW7025/65 EBPP PPLHFV,47578826-HYPAKSCF1.5MLRF PRTCW7025/65 EBPP PPLHFV,PS-47578826,"$36,853,235 ","105,380,200",Matched by 2024 Material ID,Hypak for Vaccine
66,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031012,Emerald - SYRINGES ONLY,PH210230041079,10ml Syringes Only,PH210230051145,10ml Syringes Only,307736,SYRINGE 10ML LS EMERALD,307736-SYRINGE 10ML LS EMERALD,MDS-307736,"$5,648,076 ","104,573,721",Matched by 2024 Material ID,Plastipak
67,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102100,Flush & Caps,PH210210021019,Prefilled Flush Devices -Conventional,PH210210031111,Saline Flush Devices SP,PH210210041428,Posiflush - Colubmus - US,PH210210051655,10ml,30654778,SYR 10ML PUMP COMPATIBLE SALINE 10ML FIL,30654778-SYR 10ML PUMP COMPATIBLE SALINE 10ML FIL,MDS-30654778,"$26,986,254 ","103,604,160",Matched by 2024 Material ID,Plastipak
68,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421850,Needles,PH210900434500,Safety Needle Eclipse,PH210900441251,Eclipse Needles,PH210900451266,ECLIPSE NEEDLES,368608,NEEDLE ECLIPSE 22X1.25,368608-NEEDLE ECLIPSE 22X1.25,SM-368608,"$16,549,926 ","101,815,754",Matched by 2024 Material ID,Safety Wingset
69,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021200,Glass Container,PH210310033450,Effivax,PH210310041127,SCF Luer PRTC,PH210310051314,1.25ml,47546030,EFFIVAX SCF 1.25ML CF PRTCFM30 EB PP,47546030-EFFIVAX SCF 1.25ML CF PRTCFM30 EB PP,PS-47546030,"$36,289,302 ","101,052,200",Matched by 2024 Material ID,Hypak for Antico
70,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421950,Wingsets,PH210900434750,Safety Wingset PBBCS,PH210900441264,PBBCS,PH210900451282,PBBCS W/LUER 12IN,367342,WINGSET PBBCS 23X.75 12 LUER,367342-WINGSET PBBCS 23X.75 12 LUER,SM-367342,"$114,798,199 ","100,604,241",Matched by 2024 Material ID,Safety Wingset
71,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031004,3pc Conventional Small - SYRINGE ONLY,PH210230041037,10cc Syringes Only - Hypodermic,PH210230051064,10CC SYR LL ONLY,990172,SYRINGE PLASTIPAK 10ML S/SU,990172-SYRINGE PLASTIPAK 10ML S/SU,MDS-990172,"$5,855,711 ","99,634,177",Matched by 2024 Material ID,Plastipak
72,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021250,Stopper,PH210310032900,Stopper Low Tier,PH210310041107,BSCF/BCF/BCA,PH210310051254,1mlL,47245410,HYPAK BSCF1MLL PH701/50CBLK SI1000 LID,47245410-HYPAK BSCF1MLL PH701/50CBLK SI1000 LID,PS-47245410,"$2,619,619 ","96,939,000",Matched by 2024 Material ID,Vacutainer tubes
73,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421950,Wingsets,PH210900434950,Safety Wingset SLBCS,PH210900441273,SLBCS,PH210900451295,SLBCS W/LUER 12IN,367283,WINGSET SLBCS 23X.75 12LUER,367283-WINGSET SLBCS 23X.75 12LUER,SM-367283,"$67,001,214 ","96,782,092",Matched by 2024 Material ID,Safety Wingset
74,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102100,Flush & Caps,PH210210021019,Prefilled Flush Devices -Conventional,PH210210031111,Saline Flush Devices SP,PH210210041428,Posiflush - Colubmus - US,PH210210051655,10ml,30654678,SYRINGE 10ML REG PR SALINE 10ML FILL,30654678-SYRINGE 10ML REG PR SALINE 10ML FILL,MDS-30654678,"$24,798,523 ","95,703,120",Matched by 2024 Material ID,Plastipak
75,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421650,Devices,PH210900433650,Multi Sample Luer Adaptor,PH210900441213,LUER ADAPTERS,PH210900451226,LUER ADAPTERS,367300,Luer Adapter Multi Sample CE,367300-Luer Adapter Multi Sample CE,SM-367300,"$9,071,102 ","95,661,100",Matched by 2024 Material ID,Safety Wingset
76,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021003,Safety Hypodermic Products,PH210230031027,Blunt Fill Needle / Combo,PH210230041143,BFN LARGE BORE,PH210230051262,BFN SHORT LENGTH,305243,NEEDLE 18GA 1IN BLUNT FILL SLA,305243-NEEDLE 18GA 1IN BLUNT FILL SLA,MDS-305243,"$1,788,971 ","94,918,035",Matched by 2024 Material ID,Safety Wingset
77,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306001,Alaris System,PH230600121010,IV Pump Delivery,PH230600131047,Alaris System LVP Sets,PH230600141135,Primary Admin,PH230600151210,SmartSite,2420-0007,GEM V/NV 20D 1CV 2SS DEHP FREE,2420-0007-GEM V/NV 20D 1CV 2SS DEHP FREE,MMS-2420-0007,"$323,637,077 ","93,039,137",Matched by 2024 Material ID,Safety Wingset
78,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031009,Conventional Needles,PH210230041067,Large Bore Needles,PH210230051128,LONG LENGTH,305196,NEEDLE 18X1-1/2 RB,305196-NEEDLE 18X1-1/2 RB,MDS-305196,"$4,807,232 ","93,029,700",Matched by 2024 Material ID,Plastipak
79,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121350,Tubes - Hematology,PH210900131900,PT EDTA,PH210900141075,EDTA PLASTIC HEMO,PH210900151075,EDTA PLASTIC HEMO,367839,TUBE EDTA PLH 13X75 4.0 BLBLCE LAV,367839-TUBE EDTA PLH 13X75 4.0 BLBLCE LAV,SM-367839,"$6,628,187 ","92,925,400",Matched by 2024 Material ID,Vacutainer tubes
80,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121300,Tubes - Coagulation,PH210900131850,PT Citrate,PH210900141071,CITRATE PLASTIC HEMO,PH210900151071,CITRATE PLASTIC HEMO,363048,TUBE CIT PLH 13X75 2.7 PLBL CE L/BL .109,363048-TUBE CIT PLH 13X75 2.7 PLBL CE L/BL .109,SM-363048,"$8,632,768 ","92,560,684",Matched by 2024 Material ID,Vacutainer tubes
81,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031012,Emerald - SYRINGES ONLY,PH210230041080,2ml Syringes Only,PH210230051146,2ml Syringes Only,307727,SYRINGE 2ML LS EMERALD,307727-SYRINGE 2ML LS EMERALD,MDS-307727,"$3,009,841 ","92,001,100",Matched by 2024 Material ID,Plastipak
82,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121150,Tubes - Chemistry,PH210900132200,PT Serum,PH210900141100,SERUM PLASTIC HEMO,PH210900151101,SERUM PLASTIC HEMO,367815,Tube PLN PLH 13X100mm 6.0ml PLBL RD,367815-Tube PLN PLH 13X100mm 6.0ml PLBL RD,SM-367815,"$7,431,979 ","89,987,715",Matched by 2024 Material ID,Vacutainer tubes
83,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021002,Resuse Prevention Hypodermic Products,PH210230031025,SoloShot Mini Syringes,PH210230041133,Soloshot MINI IX,PH210230051251,Soloshot MINI IX,303094,SYRINGE 0.5ML 23X1 SOLOSHOT MINI 200 SC,303094-SYRINGE 0.5ML 23X1 SOLOSHOT MINI 200 SC,MDS-303094,"$4,094,690 ","89,866,800",Matched by 2024 Material ID,Plastipak
84,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121150,Tubes - Chemistry,PH210900132250,PT SST,PH210900141103,SST II PLASTIC HEMO,PH210900151104,SST II PLASTIC HEMO,367954,TUBE SST II PLH 13X100 5.0 BLBL CE GLD,367954-TUBE SST II PLH 13X100 5.0 BLBL CE GLD,SM-367954,"$10,509,590 ","88,933,000",Matched by 2024 Material ID,Vacutainer tubes
85,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021200,Glass Container,PH210310032500,Hypak for Antico,PH210310041132,SCF Needle RNS,PH210310051335,1mlL,47380426,HYPAK SCF1MLL 27GA1/2IN-5B RNS4800,47380426-HYPAK SCF1MLL 27GA1/2IN-5B RNS4800,PS-47380426,"$16,212,983 ","86,791,479",Matched by 2024 Material ID,Hypak for Antico
86,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031046,3pc Conventional Large - SYRINGE ONLY,PH210230041210,Syringe Only,PH210230051098,60ml,309653,SYRINGE 60ML LL TIP 1ML 2 OZ IN 1/4 OZ,309653-SYRINGE 60ML LL TIP 1ML 2 OZ IN 1/4 OZ,MDS-309653,"$38,597,251 ","84,445,641",Matched by 2024 Material ID,Plastipak
87,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103300,PS Safety,PH210330021650,Component,PH210330034300,Preventis,PH210330041159,Bulk Plunger Rod,PH210330051359,0.5ml,47524508,PREVENTIS PR0.5ML PP PMS YELLOW C,47524508-PREVENTIS PR0.5ML PP PMS YELLOW C,PS-47524508,"$797,113 ","83,528,740",Matched by 2024 Material ID,Safety wingset
88,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421950,Wingsets,PH210900434950,Safety Wingset SLBCS,PH210900441273,SLBCS,PH210900451296,SLBCS W/LUER 7IN,367282,WINGSET SLBCS 21X.75 7LUER CE,367282-WINGSET SLBCS 21X.75 7LUER CE,SM-367282,"$28,057,874 ","80,581,950",Matched by 2024 Material ID,Safety Wingset
89,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031009,Conventional Needles,PH210230041067,Large Bore Needles,PH210230051129,SHORT LENGTH,305195,NEEDLE 18X1 RB,305195-NEEDLE 18X1 RB,MDS-305195,"$3,947,471 ","80,176,592",Matched by 2024 Material ID,Plastipak
90,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021250,Stopper,PH210310033000,Stopper High Tier,PH210310041115,BSCF/BCF/BCA,PH210310051290,1mlL,47375910,HYPAK BSCF1MLL 4023FLUROTEC EV LID PP,47375910-HYPAK BSCF1MLL 4023FLUROTEC EV LID PP,PS-47375910,"$14,146,462 ","79,578,000",Matched by 2024 Material ID,Vacutainer tubes
91,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031046,3pc Conventional Large - SYRINGE ONLY,PH210230041217,Cust Spec Syr Only,PH210230051087,50ml,300865,SYRINGE 50ML LL,300865-SYRINGE 50ML LL,MDS-300865,"$23,511,725 ","79,211,272",Matched by 2024 Material ID,Plastipak
92,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031001,2-Piece Conventional - SYRINGE ONLY,PH210230041008,20ml Syringe,PH210230051008,20ml Syringe,300296,SYRINGE S2 20ML,300296-SYRINGE S2 20ML,MDS-300296,"$5,506,616 ","77,483,281",Matched by 2024 Material ID,Plastipak
93,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031012,Emerald - SYRINGES ONLY,PH210230041082,5ml Syringes Only,PH210230051148,5ml Syringes Only,307731,SYRINGE 5ML LS EMERALD,307731-SYRINGE 5ML LS EMERALD,MDS-307731,"$3,229,760 ","75,565,400",Matched by 2024 Material ID,Plastipak
94,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121150,Tubes - Chemistry,PH210900132250,PT SST,PH210900141103,SST II PLASTIC HEMO,PH210900151104,SST II PLASTIC HEMO,367953,TUBE SST II PLH 16X100 8.5 PLBL CE GLD,367953-TUBE SST II PLH 16X100 8.5 PLBL CE GLD,SM-367953,"$9,178,941 ","75,554,020",Matched by 2024 Material ID,Vacutainer tubes
95,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121350,Tubes - Hematology,PH210900131900,PT EDTA,PH210900141075,EDTA PLASTIC HEMO,PH210900151075,EDTA PLASTIC HEMO,368171,TUBE EDTA PLH 13X75 4.0 PLBL LAV,368171-TUBE EDTA PLH 13X75 4.0 PLBL LAV,SM-368171,"$7,090,243 ","75,485,202",Matched by 2024 Material ID,Vacutainer tubes
96,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021150,Component,PH210310032050,PFS Component,PH210310041053,Bulk Backstop,PH210310051117,1-3ml,47094906,BACKSTOP1-3ML PP CLEAR,47094906-BACKSTOP1-3ML PP CLEAR,PS-47094906,"$3,384,393 ","74,859,580",Matched by 2024 Material ID,Vacutainer tubes
97,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121150,Tubes - Chemistry,PH210900132250,PT SST,PH210900141105,SST PLASTIC HEMO,PH210900151106,SST PLASTIC HEMO,360060,TUBE SST PLH 13X100 5.0 PLBL GOLD BR,360060-TUBE SST PLH 13X100 5.0 PLBL GOLD BR,SM-360060,"$7,222,739 ","74,856,151",Matched by 2024 Material ID,Vacutainer tubes
98,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021003,Safety Hypodermic Products,PH210230031027,Blunt Fill Needle / Combo,PH210230041142,BFN FILTER LARGEBORE,PH210230051260,BFN FILTER LONG LNTH,305211,NEEDLE FILTER BLUNT FILL 18X1-1/2,305211-NEEDLE FILTER BLUNT FILL 18X1-1/2,MDS-305211,"$18,441,995 ","73,994,014",Matched by 2024 Material ID,Safety Wingset
99,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031009,Conventional Needles,PH210230041068,Small Bore Needles,PH210230051132,SHORT LENGTH,302805,NEEDLE 24X1IN TW INDIA,302805-NEEDLE 24X1IN TW INDIA,MDS-302805,"$1,195,114 ","73,581,600",Matched by 2024 Material ID,Plastipak
100,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021250,Stopper,PH210310033000,Stopper High Tier,PH210310041116,TSCF/TCF,PH210310051291,1mlL,47280110,HYPAK TSCF1MLL 4023/50 FLUROTEC EV LID,47280110-HYPAK TSCF1MLL 4023/50 FLUROTEC EV LID,PS-47280110,"$20,914,286 ","72,566,000",Matched by 2024 Material ID,Vacutainer tubes
101,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031011,Emerald - COMBOS,PH210230041074,2ml Syringes w/Ndl,PH210230051140,2ml Syringes w/Ndl,307749,SYRINGE 2ML LS 24X1 AN EMERALD INDIA,307749-SYRINGE 2ML LS 24X1 AN EMERALD INDIA,MDS-307749,"$2,504,167 ","72,479,800",Matched by 2024 Material ID,Plastipak
102,BDM,MMS,Medication Management Solutions (MMS),MMP,Pharmacy Automation,2305006,ROWA Hospital,PH230500621250,ROWA Hospital,PH230500631250,ROWA Hospital - Other,PH230500641005,ROWA Hospital - Other,PH230500651005,ROWA Hospital - Other,PC_1032,ROWA HOSPITAL,PC_1032-ROWA HOSPITAL,MMS-PC_1032,"$26,303,789 ", -   ,EXCLUDED: BU PROFIT CENTER ADJ.,EXCLUDE
103,BDM,MMS,Medication Management Solutions (MMS),MMP,Pharmacy Automation,2305009,RapidRx,PH230500921000,RapidRx,PH230500931000,RapidRx - Other,PH230500941000,RapidRx - Other,PH230500951000,RapidRx - Other,PC_2305009,RapidRx,PC_2305009-RapidRx,MMS-PC_2305009,"$26,284,737 ", -   ,EXCLUDED: BU PROFIT CENTER ADJ.,EXCLUDE
104,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021200,Glass Container,PH210310032750,Hypak for Biotech,PH210310041099,SCF Needle,PH210310051222,1mlL,47577426,HYPAKSCF1MLL27G1/2-5BSTWFM30LWEBLTPPPPPL,47577426-HYPAKSCF1MLL27G1/2-5BSTWFM30LWEBLTPPPPPL,PS-47577426,"$48,238,721 ","72,386,720",Matched by 2024 Material ID,Hypak for Vaccine
105,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021250,Stopper,PH210310032900,Stopper Low Tier,PH210310041107,BSCF/BCF/BCA,PH210310051250,0.5ml,47196910,HYPAK BSCF0.5ML PH701/50CBLK SI1000 LOWR,47196910-HYPAK BSCF0.5ML PH701/50CBLK SI1000 LOWR,PS-47196910,"$1,711,089 ","72,217,395",Matched by 2024 Material ID,Vacutainer tubes
106,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121300,Tubes - Coagulation,PH210900131850,PT Citrate,PH210900141071,CITRATE PLASTIC HEMO,PH210900151071,CITRATE PLASTIC HEMO,363095,TUBE CIT PLH 13X75 2.7 BLBL CE L/BL .109,363095-TUBE CIT PLH 13X75 2.7 BLBL CE L/BL .109,SM-363095,"$7,000,462 ","72,167,488",Matched by 2024 Material ID,Vacutainer tubes
107,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103100,Prefillable Systems,PH210310021100,Plastic Container,PH210310031850,Uniject,PH210310041035,SCF Needle,PH210310051070,1ml,47290187,UNIJECT1ML 23GA3/8IN TW,47290187-UNIJECT1ML 23GA3/8IN TW,PS-47290187,"$13,895,225 ","70,504,578",Matched by 2024 Material ID,Vacutainer tubes
108,BDM,MDS,Medication Delivery Solutions (MDS),ISD,Infusion Preparation & Delivery,2301200,IPD OEM,PH230120021002,IVA OEM,PH230100031032,IVA OEM Components,PH230100041084,KippMed,PH230100051084,KippMed,1057-292-024,ML PROT BREATHER CAP PUSH ON,1057-292-024-ML PROT BREATHER CAP PUSH ON,MDS-1057-292-024,"$627,575 ","69,540,000",Matched by 2024 Material ID,Plastipak
109,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2141000,MedKeeper,PH214100021000,MedKeeper,PH214100031000,MedKeeper - Other,PH214100041000,MedKeeper - Other,PH214100051000,MedKeeper - Other,PC_1101,MedKeeper,PC_1101-MedKeeper,MMS-PC_1101,"$25,494,381 ", -   ,EXCLUDED: BU PROFIT CENTER ADJ.,EXCLUDE
110,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900121150,Tubes - Chemistry,PH210900132000,PT Heparin,PH210900141082,HEPARIN PLASTIC HEMO,PH210900151083,HEPARIN PLASTIC HEMO,367884,TUBE LIHEP PLH 13X75 4.0 PLBL GN,367884-TUBE LIHEP PLH 13X75 4.0 PLBL GN,SM-367884,"$8,136,264 ","69,192,389",Matched by 2024 Material ID,Vacutainer tubes
111,BLS,SM,Specimen Management,SM,Specimen Management,2109004,Specimen Acquisition,PH210900421650,Devices,PH210900433700,Blood Transfer Device,PH210900441214,BTD,PH210900451227,BTD,36488000,BLOOD TRANSFER DEVICE,36488000-BLOOD TRANSFER DEVICE,SM-36488000,"$28,442,374 ","69,135,462",Matched by 2024 Material ID,Safety Wingset
112,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031011,Emerald - COMBOS,PH210230041076,5ml Syringes w/Ndl,PH210230051142,5ml Syringes w/Ndl,307757,SYRINGE 5ML LS 24X1 AN BAWAL,307757-SYRINGE 5ML LS 24X1 AN BAWAL,MDS-307757,"$2,841,267 ","68,620,400",Matched by 2024 Material ID,Plastipak
113,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031002,3pc Conventional - COMBOS,PH210230041029,Syringe with Needle,PH210230051046,3ml,309575,SYRINGE 3ML LL W/NDL 21X1 RB,309575-SYRINGE 3ML LL W/NDL 21X1 RB,MDS-309575,"$6,618,168 ","67,947,404",Matched by 2024 Material ID,Plastipak
114,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102100,Flush & Caps,PH210210021019,Prefilled Flush Devices -Conventional,PH210210031111,Saline Flush Devices SP,PH210210041428,Posiflush - Colubmus - US,PH210210051655,10ml,306592,SYRINGE 10ML SALINE FILL CAN SP,306592-SYRINGE 10ML SALINE FILL CAN SP,MDS-306592,"$16,503,587 ","67,512,000",Matched by 2024 Material ID,Plastipak
115,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031046,3pc Conventional Large - SYRINGE ONLY,PH210230041210,Syringe Only,PH210230051095,30ml,302832,SYRINGE 30ML LL S/C 56,302832-SYRINGE 30ML LL S/C 56,MDS-302832,"$20,537,441 ","67,467,956",Matched by 2024 Material ID,Plastipak
116,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2102300,Hypodermic Products,PH210230021000,Conventional Hypodermic Products,PH210230031009,Conventional Needles,PH210230041067,Large Bore Needles,PH210230051125,DISP NDLE REG BEV TW,300017,NEEDLE PRECISIONGLIDE 40MM 12DMM S/SU,300017-NEEDLE PRECISIONGLIDE 40MM 12DMM S/SU,MDS-300017,"$1,604,598 ","67,011,901",Matched by 2024 Material ID,Plastipak
