,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset,Material ID,Material Description,Material ID Description,BU + Material, Actual Revenue ,Actual Units,CAT 11 (USE),CAT 12 (EoL), COMMENTS 
6187,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401511,Targeted Temperature Management,PH240151121000,Arctic Sun,PH240151131000,Arctic Sun-Hardware,PH240151141000,Arctic Sun-Hardware,PH240151151000,Arctic Sun-Hardware,PLATSVC3,ASPLATINUMSERVICE3YEARSUB,PLATSVC3-ASPLATINUMSERVICE3YEARSUB,UCC-PLATSVC3," $146,500 ", 5 ,,,
6190,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401511,Targeted Temperature Management,PH240151121000,Arctic Sun,PH240151131000,Arctic Sun-Hardware,PH240151141000,Arctic Sun-Hardware,PH240151151000,Arctic Sun-Hardware,PLATSVC4P,ASPLATINUMSERVICE4YEARSUBPOST,PLATSVC4P-ASPLATINUMSERVICE4YEARSUBPOST,UCC-PLATSVC4P," $10,000 ", -   ,,,
6234,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401511,Targeted Temperature Management,PH240151121000,Arctic Sun,PH240151131000,Arctic Sun-Hardware,PH240151141026,Arctic Sun-Hrdware Repl Parts,PH240151151001,Arctic Sun-Hrdware Repl Parts,40403600,SPARE PART AS6000 MAIN HARNESS,40403600-SPARE PART AS6000 MAIN HARNESS,UCC-40403600," $1,687 ", 1 ,,,
6237,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401511,Targeted Temperature Management,PH240151121000,Arctic Sun,PH240151131000,Arctic Sun-Hardware,PH240151141026,Arctic Sun-Hrdware Repl Parts,PH240151151001,Arctic Sun-Hrdware Repl Parts,40408700,SPARE PART AS6000 AC BOARD,40408700-SPARE PART AS6000 AC BOARD,UCC-40408700," $1,857 ", 1 ,,,
6366,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401511,Targeted Temperature Management,PH240151121003,TTM - Non-Sellable,PH240151131009,TTM - Non-Sellable,PH240151141116,TTM - Non-Sellable,PH240151151011,TTM - Non-Sellable,ARTIC06,SERVICIO CORRECTIVO ARCTICSUN,ARTIC06-SERVICIO CORRECTIVO ARCTICSUN,UCC-ARTIC06," $1,767 ", 1 ,,,
7680,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221002,Endourology Other,PH240152131004,RF Technology,PH240152141261,RF Technology,PH240152151261,RF Technology,PC_12956,RF Technology,PC_12956-RF Technology,UCC-PC_12956, $(894), -   ,,,
7893,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,ABM000109,QUANTA LASER DUST CART/STAND,ABM000109-QUANTA LASER DUST CART/STAND,UCC-ABM000109," $4,457 ", -   ,,,
7894,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,EBI000291,QUANTA LASERSYS CONTACT HOLDER,EBI000291-QUANTA LASERSYS CONTACT HOLDER,UCC-EBI000291, $15 , -   ,,,
7895,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,EBI000297,QUANTA LASER SYSTEM FRAMEQUANT,EBI000297-QUANTA LASER SYSTEM FRAMEQUANT,UCC-EBI000297, $17 , -   ,,,
7896,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,EBM000373,QUANTA LASER SYSTEM FOOT PEDAL,EBM000373-QUANTA LASER SYSTEM FOOT PEDAL,UCC-EBM000373, $397 , -   ,,,
7897,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,EBM000473,QUANTA LASER SYSTEM FOOT PEDAL,EBM000473-QUANTA LASER SYSTEM FOOT PEDAL,UCC-EBM000473," $8,425 ", -   ,,,
7898,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,LAS30,QL300 QNTA LITHO 3WYAG LSR SYS,LAS30-QL300 QNTA LITHO 3WYAG LSR SYS,UCC-LAS30," $653,056 ", -   ,,,
7899,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,OBM003603,QUANTA HOMIUM/THULIUM GLASSES,OBM003603-QUANTA HOMIUM/THULIUM GLASSES,UCC-OBM003603," $1,302 ", -   ,,,
7900,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141011,Laser Fiber Accessories,PH240152151011,Laser Fiber Accessories,PFMS00005,QUANTA FIBER DUST TFL LASER,PFMS00005-QUANTA FIBER DUST TFL LASER,UCC-PFMS00005," $119,916 ", -   ,,,
7901,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131002,Laser Technology,PH240152141259,Laser Technology,PH240152151259,Laser Technology,PVMS00058,QUANTA LITHOEVO 35W HOLM LASER,PVMS00058-QUANTA LITHOEVO 35W HOLM LASER,UCC-PVMS00058," $58,003 ", -   ,,,
8506,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221004,Visualization,PH240152231009,Image Processors - Aptra Placement,PH240152241009,Image Processors - Aptra Placement,PH240152251009,Image Processors - Aptra Placement,DUMMYSKU041_UCC,Dummy SKU - Image Processors - Aptra Placement,DUMMYSKU041_UCC-Dummy SKU - Image Processors - Aptra Placement,UCC-DUMMYSKU041_UCC, $-   , 27 ,,,
8507,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221004,Visualization,PH240152231012,Cystoscope,PH240152241012,Cystoscope,PH240152251012,Cystoscope,BDCYRD01,Disp Cysto Scp Rev,BDCYRD01-Disp Cysto Scp Rev,UCC-BDCYRD01," $24,005 ", 68 ,,,
8508,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221004,Visualization,PH240152231012,Cystoscope,PH240152241012,Cystoscope,PH240152251012,Cystoscope,BDCYSD01,Disp Cysto Scp Std,BDCYSD01-Disp Cysto Scp Std,UCC-BDCYSD01," $156,986 ", 256 ,,,
9147,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),0911272850,OPTIFLO R OFFICAL IFU 50ML (1),0911272850-OPTIFLO R OFFICAL IFU 50ML (1),UCC-0911272850, $-   ," 10,486 ",,,
9148,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),09112729,OPTIFLO S OFFICAL IFU 100ML (1),09112729-OPTIFLO S OFFICAL IFU 100ML (1),UCC-09112729, $-   ," 3,068 ",,,
9149,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),0911272950,OPTIFLO S OFFICAL IFU 50ML (1),0911272950-OPTIFLO S OFFICAL IFU 50ML (1),UCC-0911272950, $-   ," 52,179 ",,,
9151,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),0911273050,OPTIFLO G OFFICAL IFU 50ML (1),0911273050-OPTIFLO G OFFICAL IFU 50ML (1),UCC-0911273050, $-   ," 48,085 ",,,
9153,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),BD57066,PUREWICK PATIENT EDUCATION BROCHURE (1),BD57066-PUREWICK PATIENT EDUCATION BROCHURE (1),UCC-BD57066, $-   , 5 ,,,
9182,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM005752,DISCREET LEG BAG W/LEVER TAP 750ML SHORT TUBE (10),UKRM005752-DISCREET LEG BAG W/LEVER TAP 750ML SHORT TUBE (10),UCC-UKRM005752, $69 , 20 ,,,
9188,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM039900E,FLOW COLLECTOR (15),UKRM039900E-FLOW COLLECTOR (15),UCC-UKRM039900E, $61 , 15 ,,,
9190,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM0422C,BRAVA BELT XL,UKRM0422C-BRAVA BELT XL,UCC-UKRM0422C, $10 , 1 ,,,
9194,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM07040,SEALS 40MM/70MM OD,UKRM07040-SEALS 40MM/70MM OD,UCC-UKRM07040, $186 , 60 ,,,
9196,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM07120,TRE SEALS 20MM 45MM DIAMETER,UKRM07120-TRE SEALS 20MM 45MM DIAMETER,UCC-UKRM07120, $300 , 90 ,,,
9199,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM07248,DANSATRE SEALS 072-48 CENTRED HOLE 18MM 48MM DIA. 10,UKRM07248-DANSATRE SEALS 072-48 CENTRED HOLE 18MM 48MM DIA. 10,UCC-UKRM07248, $311 , 100 ,,,
9215,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM084612051W,LINC ALL SI OPEN TIP CATH INT BALLOON WATER SYRINGE M 12CH,UKRM084612051W-LINC ALL SI OPEN TIP CATH INT BALLOON WATER SYRINGE M 12CH,UCC-UKRM084612051W, $125 , 8 ,,,
9228,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM08472010G,LINC ALL SI OPEN TIP CATH UNIBAL GLYC SYRINGE F 20CH,UKRM08472010G-LINC ALL SI OPEN TIP CATH UNIBAL GLYC SYRINGE F 20CH,UCC-UKRM08472010G, $88 , 6 ,,,
9230,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM08500803G,LINC ALL SI CATH INT BALLOON GLYC SYRINGE PAED 8CH,UKRM08500803G-LINC ALL SI CATH INT BALLOON GLYC SYRINGE PAED 8CH,UCC-UKRM08500803G, $353 , 30 ,,,
9251,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM09002,LONG OSTOMY BELT BEIGE 100CM,UKRM09002-LONG OSTOMY BELT BEIGE 100CM,UCC-UKRM09002, $35 , 3 ,,,
9252,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM09003,LONG OSTOMY BELT BEIGE 150CM,UKRM09003-LONG OSTOMY BELT BEIGE 150CM,UCC-UKRM09003, $22 , 2 ,,,
9253,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM090760000,H/OUTPUT OSTOMY PACK 1 ADJ/ BELT WITH 5 PLATES,UKRM090760000-H/OUTPUT OSTOMY PACK 1 ADJ/ BELT WITH 5 PLATES,UCC-UKRM090760000, $64 , 1 ,,,
9263,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM1007UBF16,UNIFLO-XTRA ALLSILIC FOLEYTIP CATHETER FEMALE 5ML CH16 (1),UKRM1007UBF16-UNIFLO-XTRA ALLSILIC FOLEYTIP CATHETER FEMALE 5ML CH16 (1),UCC-UKRM1007UBF16, $8 , 1 ,,,
9281,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM101403,LENTISCATH CATHETER MALE 14CH 101403 (30),UKRM101403-LENTISCATH CATHETER MALE 14CH 101403 (30),UCC-UKRM101403, $144 , 90 ,,,
9282,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM101404,LENTISCATH CATHETER MALE 16CH 101404 (30),UKRM101404-LENTISCATH CATHETER MALE 16CH 101404 (30),UCC-UKRM101404, $48 , 30 ,,,
9302,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM10582,COLOPLAST SENSURE MIO UROSTOMY BAG MAXI 10-45MM,UKRM10582-COLOPLAST SENSURE MIO UROSTOMY BAG MAXI 10-45MM,UCC-UKRM10582," $1,258 ", 150 ,,,
9304,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM106000003,UROSHIELD ACTUATOR DEVICE 10-600-0003 (PEAK MEDICAL) (1),UKRM106000003-UROSHIELD ACTUATOR DEVICE 10-600-0003 (PEAK MEDICAL) (1),UCC-UKRM106000003, $512 , 7 ,,,
9313,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM10673,COLOPLAST SENSURA MIO MIDI NEUTRAL GREY BAG PRE CUT 30MM,UKRM10673-COLOPLAST SENSURA MIO MIDI NEUTRAL GREY BAG PRE CUT 30MM,UCC-UKRM10673, $248 , 60 ,,,
9331,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM112115,SELECT AFRESH DRAIN/F/P STAND OPAQ CTF 15-65MM,UKRM112115-SELECT AFRESH DRAIN/F/P STAND OPAQ CTF 15-65MM,UCC-UKRM112115, $594 , 150 ,,,
9350,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM11812,SENSURA S/SEAL UROS/BAG MAXI S/COVER CTF 15-43MM,UKRM11812-SENSURA S/SEAL UROS/BAG MAXI S/COVER CTF 15-43MM,UCC-UKRM11812, $80 , 10 ,,,
9364,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM12036,COLOPLAST BRAVA PROTECTIVE SEAL 2.5MM 15-57MM (30),UKRM12036-COLOPLAST BRAVA PROTECTIVE SEAL 2.5MM 15-57MM (30),UCC-UKRM12036, $333 , 120 ,,,
9374,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM12092,BRAVA PROTECTIVE SEAL CONVEX 12092 30-70MM DIAMETER,UKRM12092-BRAVA PROTECTIVE SEAL CONVEX 12092 30-70MM DIAMETER,UCC-UKRM12092, $295 , 90 ,,,
9376,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM12140,ASSURA INSPIRE COLOSTOMY BAG 20-65MM,UKRM12140-ASSURA INSPIRE COLOSTOMY BAG 20-65MM,UCC-UKRM12140," $2,303 ", 600 ,,,
9377,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM121755,NOVA 2 SYM DRAIN/POUCH S/COVER OPAQUE 55MM FLANGE,UKRM121755-NOVA 2 SYM DRAIN/POUCH S/COVER OPAQUE 55MM FLANGE,UCC-UKRM121755, $156 , 40 ,,,
9387,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM130400E,PELICAN PLATINUM WITH VITAMINE ADHESIVE REMOVER SPRAY50ML (1,UKRM130400E-PELICAN PLATINUM WITH VITAMINE ADHESIVE REMOVER SPRAY50ML (1,UCC-UKRM130400E, $29 , 3 ,,,
9391,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM133006,ADJUSTABLE OSTOMY BELT,UKRM133006-ADJUSTABLE OSTOMY BELT,UCC-UKRM133006, $33 , 3 ,,,
9398,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM141855,NOVALIFE 2 PCE OSTOMY SYSTEM 55MM CLEAR 1418-55 (10),UKRM141855-NOVALIFE 2 PCE OSTOMY SYSTEM 55MM CLEAR 1418-55 (10),UCC-UKRM141855, $38 , 10 ,,,
9423,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16474,CELLONA SHOE ADULT M SIZE 39-41 (1),UKRM16474-CELLONA SHOE ADULT M SIZE 39-41 (1),UCC-UKRM16474, $43 , 2 ,,,
9425,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16506,SENSURA MIO 1 PIECE BAG MAXI NEUTRAL GREY S/HOLE 10-50MM,UKRM16506-SENSURA MIO 1 PIECE BAG MAXI NEUTRAL GREY S/HOLE 10-50MM,UCC-UKRM16506," $7,769 "," 1,640 ",,,
9428,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16530,SENSURA MIO 1 PIECE CLOSED BAG PRE CUT 25MM,UKRM16530-SENSURA MIO 1 PIECE CLOSED BAG PRE CUT 25MM,UCC-UKRM16530, $941 , 200 ,,,
9429,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16532,COLOPLAST SENSURA MIO 1PC CLSD BAG MAXI NEUT GREY SH (10),UKRM16532-COLOPLAST SENSURA MIO 1PC CLSD BAG MAXI NEUT GREY SH (10),UCC-UKRM16532, $292 , 60 ,,,
9430,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16546,SENSURA MIO 1PC CLOSED BAG MAXI NEUT GREY SH15-33MM (10),UKRM16546-SENSURA MIO 1PC CLOSED BAG MAXI NEUT GREY SH15-33MM (10),UCC-UKRM16546," $2,537 ", 540 ,,,
9435,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16631,SENSURA MIO 25MM (10),UKRM16631-SENSURA MIO 25MM (10),UCC-UKRM16631, $590 , 90 ,,,
9437,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16642,SENSURA MIO 1 PIECE DRAINABLE BAG MIDI SH 15-33MM,UKRM16642-SENSURA MIO 1 PIECE DRAINABLE BAG MIDI SH 15-33MM,UCC-UKRM16642," $1,167 ", 180 ,,,
9438,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16646,COLOPLAST ILEOSTOMY BAG SENSURA MIO MAXI 15-33MM,UKRM16646-COLOPLAST ILEOSTOMY BAG SENSURA MIO MAXI 15-33MM,UCC-UKRM16646," $1,015 ", 160 ,,,
9442,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM16827,SENSURAMIO 1-PC UROSTOMY BAG MAXI NEUTGREY SH31-43MM (10),UKRM16827-SENSURAMIO 1-PC UROSTOMY BAG MAXI NEUTGREY SH31-43MM (10),UCC-UKRM16827, $163 , 20 ,,,
